epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
251,4292.43,0.65173,0.93188,0.45904,0.88943,0.40161,0.40192,0.38019,0.26109,0.38809,0.4803,0.39542,0.22574,1.83424,3.60901,2.36106,1.72782,5.86881e-05,5.86881e-05,5.86881e-05
252,4309.53,0.62428,0.93249,0.44422,0.8896,0.39924,0.45511,0.38673,0.26714,0.40781,0.48426,0.39684,0.23085,1.77484,3.65397,2.28972,1.70951,5.67131e-05,5.67131e-05,5.67131e-05
253,4326.61,0.65237,0.93567,0.46324,0.89544,0.36927,0.42049,0.38352,0.26407,0.36211,0.43695,0.37272,0.22646,1.76747,3.59818,2.40416,1.69775,5.47745e-05,5.47745e-05,5.47745e-05
254,4343.63,0.6471,0.97686,0.46668,0.89154,0.35202,0.42523,0.38433,0.26229,0.35328,0.43978,0.37659,0.21995,1.80737,3.52762,2.45535,1.71246,5.28724e-05,5.28724e-05,5.28724e-05
255,4360.74,0.6529,0.95417,0.45977,0.895,0.33275,0.43752,0.39107,0.27167,0.33346,0.45581,0.38871,0.22696,1.78274,3.55403,2.36027,1.71433,5.10072e-05,5.10072e-05,5.10072e-05
256,4377.84,0.65179,0.96199,0.46199,0.89321,0.69429,0.31451,0.39032,0.27154,0.50636,0.35921,0.39406,0.22915,1.75227,3.55757,2.39625,1.68631,4.91789e-05,4.91789e-05,4.91789e-05
257,4394.71,0.63417,0.95844,0.44855,0.88648,0.7073,0.3173,0.38243,0.27192,0.41725,0.3544,0.38335,0.22352,1.77023,3.51994,2.51898,1.69226,4.73878e-05,4.73878e-05,4.73878e-05
258,4411.81,0.6239,0.94336,0.44642,0.89165,0.56832,0.32121,0.37647,0.27398,0.59669,0.33944,0.3935,0.22854,1.7462,3.55883,2.45765,1.67969,4.56342e-05,4.56342e-05,4.56342e-05
259,4428.96,0.63906,0.94215,0.4492,0.88957,0.33983,0.4182,0.3905,0.26219,0.55751,0.33239,0.38726,0.22601,1.78179,3.57274,2.47364,1.68736,4.39181e-05,4.39181e-05,4.39181e-05
260,4445.92,0.63804,0.94243,0.4516,0.8847,0.56267,0.3107,0.36889,0.26332,0.51099,0.3401,0.38396,0.22455,1.80518,3.55141,2.48889,1.70408,4.22397e-05,4.22397e-05,4.22397e-05
261,4462.94,0.62234,0.96803,0.45582,0.88387,0.51248,0.34763,0.37569,0.26374,0.34243,0.47315,0.39008,0.22563,1.81974,3.53909,2.42725,1.71524,4.05994e-05,4.05994e-05,4.05994e-05
262,4480.03,0.6518,0.97224,0.45783,0.88779,0.48957,0.38331,0.36796,0.26443,0.50859,0.38918,0.389,0.22714,1.80223,3.53277,2.36995,1.71752,3.89971e-05,3.89971e-05,3.89971e-05
263,4497.05,0.62744,0.93422,0.44864,0.89114,0.42991,0.35513,0.37115,0.26124,0.36464,0.44923,0.39602,0.2291,1.78604,3.63459,2.37533,1.70037,3.74332e-05,3.74332e-05,3.74332e-05
264,4513.99,0.61734,0.92207,0.4465,0.88707,0.35795,0.38729,0.37423,0.25747,0.35585,0.45445,0.39839,0.23397,1.79465,3.60923,2.41652,1.70595,3.59077e-05,3.59077e-05,3.59077e-05
265,4530.96,0.65162,1.02217,0.46025,0.8888,0.42122,0.34422,0.37073,0.26165,0.34703,0.45073,0.38818,0.2274,1.79957,3.60235,2.38898,1.70436,3.44209e-05,3.44209e-05,3.44209e-05
266,4547.98,0.64121,0.94038,0.45464,0.8903,0.35366,0.42781,0.38545,0.27266,0.35123,0.46483,0.39408,0.23139,1.79967,3.58498,2.37016,1.71326,3.29729e-05,3.29729e-05,3.29729e-05
267,4565.09,0.61877,0.89434,0.44196,0.88637,0.38121,0.3923,0.37481,0.27012,0.33611,0.44913,0.39619,0.22985,1.82263,3.57376,2.38302,1.71838,3.15639e-05,3.15639e-05,3.15639e-05
268,4582.23,0.63161,0.95802,0.44477,0.8895,0.42913,0.35199,0.3766,0.27098,0.38772,0.42837,0.3922,0.22954,1.79971,3.55625,2.28475,1.6963,3.0194e-05,3.0194e-05,3.0194e-05
269,4599.17,0.62152,0.91806,0.44371,0.87976,0.44292,0.35252,0.37416,0.26879,0.4431,0.36967,0.39449,0.23109,1.78544,3.57464,2.30057,1.68905,2.88634e-05,2.88634e-05,2.88634e-05
270,4616.21,0.62765,0.90651,0.44844,0.88036,0.42964,0.3623,0.37203,0.26472,0.43549,0.37748,0.39899,0.22997,1.77693,3.62837,2.3097,1.6938,2.75722e-05,2.75722e-05,2.75722e-05
271,4633.31,0.62912,0.9238,0.44046,0.88698,0.43471,0.35343,0.37157,0.26479,0.43029,0.37157,0.38739,0.2261,1.77814,3.66697,2.31117,1.6898,2.63206e-05,2.63206e-05,2.63206e-05
272,4650.19,0.60987,0.93021,0.42881,0.87526,0.42224,0.35563,0.37239,0.26541,0.43017,0.37193,0.38388,0.22409,1.7674,3.62085,2.31921,1.6721,2.51086e-05,2.51086e-05,2.51086e-05
273,4667.13,0.61363,0.90823,0.43712,0.88592,0.42286,0.35563,0.36621,0.25794,0.43225,0.37147,0.38341,0.21753,1.76813,3.62483,2.32396,1.68222,2.39365e-05,2.39365e-05,2.39365e-05
274,4684.11,0.61658,0.88869,0.43881,0.87932,0.43429,0.38264,0.38144,0.27144,0.4445,0.37084,0.39543,0.22391,1.78598,3.6601,2.26648,1.7221,2.28044e-05,2.28044e-05,2.28044e-05
275,4701.16,0.60705,0.9139,0.43757,0.88142,0.42796,0.36584,0.37446,0.26747,0.42802,0.38442,0.39498,0.22555,1.78662,3.64424,2.27367,1.71147,2.17124e-05,2.17124e-05,2.17124e-05
276,4718.17,0.61241,0.90109,0.43848,0.88231,0.41712,0.35474,0.37846,0.26733,0.42005,0.37122,0.39059,0.22607,1.79964,3.63486,2.28501,1.70526,2.06605e-05,2.06605e-05,2.06605e-05
277,4735.14,0.61132,0.90205,0.4352,0.88468,0.41111,0.35883,0.37772,0.26878,0.40603,0.39124,0.38753,0.22519,1.8008,3.64194,2.30062,1.71114,1.9649e-05,1.9649e-05,1.9649e-05
278,4752.2,0.63134,0.91743,0.44771,0.89005,0.42143,0.35955,0.37616,0.26863,0.413,0.38777,0.38838,0.22861,1.81565,3.65827,2.31562,1.73916,1.86779e-05,1.86779e-05,1.86779e-05
279,4769.2,0.61797,0.91083,0.44757,0.88325,0.42456,0.3657,0.37306,0.26733,0.42428,0.38709,0.38686,0.22686,1.79244,3.6843,2.32491,1.71081,1.77473e-05,1.77473e-05,1.77473e-05
280,4786.22,0.59644,0.87136,0.42331,0.88008,0.42734,0.36637,0.37249,0.26612,0.4254,0.38419,0.39187,0.231,1.79482,3.60551,2.30755,1.71262,1.68574e-05,1.68574e-05,1.68574e-05
281,4803.2,0.63798,0.94072,0.45207,0.88152,0.43213,0.37287,0.38456,0.2745,0.43078,0.38887,0.40449,0.22957,1.82103,3.63342,2.26263,1.75694,1.60082e-05,1.60082e-05,1.60082e-05
282,4820.32,0.61077,0.90995,0.43914,0.88236,0.4283,0.3671,0.38518,0.27619,0.42903,0.38165,0.39995,0.23481,1.79564,3.62021,2.24749,1.7361,1.51999e-05,1.51999e-05,1.51999e-05
283,4837.3,0.62897,0.93919,0.44151,0.88662,0.42382,0.37198,0.37254,0.26691,0.4143,0.38989,0.39124,0.22731,1.78933,3.61859,2.28332,1.71925,1.44324e-05,1.44324e-05,1.44324e-05
284,4854.16,0.61697,0.90923,0.43845,0.88475,0.4247,0.36938,0.37231,0.2671,0.41679,0.38744,0.38771,0.22747,1.81151,3.62059,2.29539,1.73249,1.3706e-05,1.3706e-05,1.3706e-05
285,4871.16,0.62397,0.89524,0.44841,0.88247,0.43894,0.36898,0.37942,0.26681,0.40734,0.38727,0.38794,0.22563,1.81581,3.64294,2.26292,1.75492,1.30207e-05,1.30207e-05,1.30207e-05
286,4888.1,0.63066,0.91098,0.44217,0.88788,0.45153,0.37915,0.38109,0.2679,0.41877,0.38665,0.39748,0.22483,1.81704,3.64368,2.26473,1.75269,1.23765e-05,1.23765e-05,1.23765e-05
287,4905.16,0.61074,0.90983,0.43234,0.88372,0.43493,0.36746,0.38148,0.27413,0.42898,0.38746,0.3999,0.22808,1.79791,3.62955,2.26337,1.71347,1.17735e-05,1.17735e-05,1.17735e-05
288,4922.31,0.61801,0.91847,0.43727,0.87702,0.45397,0.34733,0.38143,0.27362,0.41992,0.39319,0.39455,0.23033,1.77233,3.60974,2.27016,1.69544,1.12119e-05,1.12119e-05,1.12119e-05
289,4939.35,0.60543,0.91528,0.43217,0.88028,0.45638,0.3441,0.38354,0.2738,0.41598,0.38624,0.38649,0.23199,1.76761,3.60369,2.24948,1.69427,1.06916e-05,1.06916e-05,1.06916e-05
290,4956.36,0.61902,0.89992,0.44557,0.88266,0.38955,0.39455,0.37855,0.26907,0.38228,0.43104,0.39296,0.22619,1.78957,3.59895,2.23369,1.73253,1.02127e-05,1.02127e-05,1.02127e-05
291,4975.51,0.63016,0.89469,0.44145,0.8755,0.52418,0.33283,0.37614,0.26796,0.35079,0.4458,0.39307,0.22803,1.79855,3.69114,2.31217,1.78776,9.77527e-06,9.77527e-06,9.77527e-06
292,4992.76,0.63301,0.89497,0.43935,0.87442,0.48668,0.33364,0.36166,0.269,0.35501,0.45453,0.39871,0.22758,1.80463,3.68889,2.37847,1.79953,9.37936e-06,9.37936e-06,9.37936e-06
293,5009.68,0.61299,0.89266,0.42619,0.8741,0.48044,0.33364,0.361,0.26313,0.39527,0.45781,0.41437,0.22923,1.82862,3.65942,2.42748,1.82854,9.02501e-06,9.02501e-06,9.02501e-06
294,5026.59,0.61196,0.91429,0.42531,0.87513,0.40416,0.38949,0.36799,0.26436,0.40749,0.42709,0.40843,0.22832,1.82254,3.67374,2.44979,1.81584,8.71226e-06,8.71226e-06,8.71226e-06
295,5043.54,0.61212,0.87453,0.43208,0.86779,0.45141,0.33671,0.36111,0.26871,0.39364,0.45783,0.41095,0.2292,1.80375,3.64557,2.46382,1.78655,8.44114e-06,8.44114e-06,8.44114e-06
296,5060.62,0.62482,0.89788,0.43201,0.87143,0.45952,0.34096,0.36337,0.26695,0.41145,0.41944,0.40651,0.22734,1.79227,3.65638,2.46164,1.76864,8.21167e-06,8.21167e-06,8.21167e-06
297,5077.53,0.59941,0.87994,0.41646,0.86677,0.45508,0.34783,0.36572,0.26669,0.37646,0.44481,0.39677,0.22783,1.78274,3.64522,2.39335,1.76317,8.0239e-06,8.0239e-06,8.0239e-06
298,5094.52,0.60859,0.8587,0.42509,0.8707,0.45859,0.33804,0.36443,0.26312,0.37927,0.44672,0.39639,0.22737,1.78847,3.6268,2.3937,1.77411,7.87783e-06,7.87783e-06,7.87783e-06
299,5111.55,0.61014,0.87306,0.42402,0.86994,0.46068,0.33829,0.36796,0.26746,0.39556,0.45211,0.42045,0.2314,1.79267,3.63815,2.35243,1.77731,7.77348e-06,7.77348e-06,7.77348e-06
300,5128.45,0.60913,0.88121,0.41645,0.86676,0.45872,0.33911,0.37339,0.2751,0.39996,0.45125,0.40319,0.23217,1.78714,3.66141,2.35516,1.77834,7.71087e-06,7.71087e-06,7.71087e-06
